   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2017 JUL 21   19 14 24.5 39.4629 26.1621   23         1.5
 2017 JUL 21   19 44 06.2 37.3810 20.6891    8         2.2
 2017 JUL 21   19 54 10.7 39.8959 20.7248    3         2.3
 2017 JUL 21   20 01 08.9 38.2764 20.3760    9         0.8
 2017 JUL 21   20 07 29.1 38.7158 20.5811   10         1.5
 2017 JUL 21   20 09 06.1 36.9365 27.5502   12         3.2
 2017 JUL 21   20 13 31.3 38.1152 21.5918   17         1.3
 2017 JUL 21   20 23 30.9 39.5361 23.2471    7         2.1
 2017 JUL 21   20 31 04.5 38.4229 23.4229    8         2.1
 2017 JUL 21   20 36 33.7 38.3350 22.0459    7         1.1
 2017 JUL 21   20 38 07.9 36.8646 27.5702   30         2.8
 2017 JUL 21   20 41 35.9 36.9873 27.5537   15         2.7
 2017 JUL 21   20 43 55.3 38.3299 22.0537    6         1.4
 2017 JUL 21   20 46 22.5 38.4274 23.4494   14         1.6
 2017 JUL 21   20 46 52.0 35.3448 27.9181   11         3.5
 2017 JUL 21   21 01 13.9 39.9554 21.6193    5         1.5
 2017 JUL 21   21 05 11.3 38.4229 21.8994   18         1.3
 2017 JUL 21   21 09 30.2 36.8997 27.6190   12         3.4
 2017 JUL 21   21 35 55.9 36.9045 26.6978    9         3.5
 2017 JUL 21   21 44 01.8 37.9980 20.5957   17         1.3
 2017 JUL 21   21 51 01.3 36.9395 27.6288    7         3.6
 2017 JUL 21   21 59 41.1 34.9017 25.3400   11         3.5
 2017 JUL 21   22 05 58.0 34.8779 25.3564    7         3.1
 2017 JUL 21   22 15 24.8 38.1006 22.0459   33         1.5
 2017 JUL 21   22 31 42.6 36.9337 27.3397   16         3.0
 2017 JUL 21   22 36 26.2 40.8252 21.6650   16         1.3
 2017 JUL 21   22 43 03.3 37.9541 20.6104   15         1.1
 2017 JUL 21   23 00 48.8 36.9752 27.5775    6         3.5
 2017 JUL 21   23 27 47.3 37.1924 21.7822   13         2.3
 2017 JUL 21   23 55 27.6 38.3359 22.0541   10         1.0
 2017 JUL 22   00 08 48.4 38.4961 21.5039   12         1.0
 2017 JUL 22   00 22 03.4 36.9087 27.6857   10         3.2
 2017 JUL 22   00 25 26.5 36.7511 27.6801   79         3.1
 2017 JUL 22   00 34 12.5 36.9433 27.6095    8         3.8
 2017 JUL 22   00 44 42.0 36.8973 27.6495   16         3.1
 2017 JUL 22   00 45 52.8 38.4494 23.4952   18         1.3
 2017 JUL 22   00 57 52.8 38.4229 21.8408   18         1.2
 2017 JUL 22   01 05 21.9 41.7169 23.3075   22         1.2
 2017 JUL 22   01 05 27.6 41.1835 19.4935   10         2.8
 2017 JUL 22   01 30 19.5 38.8998 26.4377   15         1.4
 2017 JUL 22   01 38 17.8 36.9305 27.6817    9         3.4
 2017 JUL 22   01 47 26.1 39.5508 23.2617    6         2.6
 2017 JUL 22   01 53 03.3 41.0935 20.9311   10         2.3
 2017 JUL 22   01 56 47.9 36.9605 27.4142   11         3.0
 2017 JUL 22   02 05 26.2 35.2830 25.5122   59         3.8
 2017 JUL 22   02 12 19.2 38.1088 20.7523   14         1.4
 2017 JUL 22   02 49 43.8 41.1154 20.8292    3         2.3
 2017 JUL 22   02 56 10.3 36.9618 27.3410   14         3.2
 2017 JUL 22   03 19 55.5 38.8184 26.0449   13         1.9
 2017 JUL 22   03 53 54.6 36.9015 27.4712   10         2.8
 2017 JUL 22   04 07 24.5 36.9137 27.7375   10         3.2
 2017 JUL 22   04 28 20.6 36.9558 27.3530   14         2.9
 2017 JUL 22   04 53 39.8 36.9418 27.6600   11         3.7
 2017 JUL 22   04 57 21.9 36.5186 22.9834   12         2.6
 2017 JUL 22   05 02 49.5 36.8930 27.5980   13         3.4
 2017 JUL 22   05 28 13.4 36.9267 27.5617   10         3.3
 2017 JUL 22   05 31 18.9 36.9890 27.3673   10         3.6
 2017 JUL 22   06 10 06.2 36.9425 27.5668    9         2.9
 2017 JUL 22   06 17 20.0 39.0088 26.6748   10         2.5
 2017 JUL 22   07 27 20.9 36.9445 27.3313   17         3.0
 2017 JUL 22   07 30 35.3 37.3737 20.7330    7         2.2
 2017 JUL 22   07 34 51.0 40.1074 21.2402   14         1.4
 2017 JUL 22   07 48 13.2 39.2038 20.6845    9         1.7
 2017 JUL 22   07 49 04.8 36.9123 27.6222   10         3.2
 2017 JUL 22   07 53 12.5 36.9768 27.5182   12         3.2
 2017 JUL 22   08 00 15.7 36.8678 27.6292   14         2.8
 2017 JUL 22   08 05 36.3 38.5107 21.4600   12         1.5
 2017 JUL 22   08 11 55.1 39.1553 22.8369   12         1.3
 2017 JUL 22   08 22 13.4 38.4229 21.8408   15         1.8
 2017 JUL 22   08 37 16.2 38.1299 20.3760   11         1.7
 2017 JUL 22   08 59 07.8 38.3057 20.4053   14         1.0
 2017 JUL 22   09 05 17.1 38.4439 23.4750   12         2.1
 2017 JUL 22   09 15 33.1 36.9297 27.4093   10         3.4
 2017 JUL 22   10 26 23.5 38.7506 20.6232   13         0.9
 2017 JUL 22   10 41 05.1 39.3457 20.5957   12         2.1
 2017 JUL 22   11 01 48.8 36.9045 27.5937   10         3.3
 2017 JUL 22   11 22 23.7 36.9763 27.3752   15         3.0
 2017 JUL 22   12 13 48.2 36.9637 27.4203   12         3.0
 2017 JUL 22   12 27 57.5 38.7158 20.6104   12         1.7
 2017 JUL 22   12 52 32.3 36.9463 27.3615   12         2.9
 2017 JUL 22   12 59 11.0 40.2517 19.9863   11         1.9
 2017 JUL 22   13 04 08.6 36.9082 27.3642   12         3.0
 2017 JUL 22   13 20 05.8 36.9695 27.5693    8         3.4
 2017 JUL 22   14 03 58.7 36.8907 27.5322    7         3.1
 2017 JUL 22   14 23 54.8 37.6904 22.7197   33         2.8
 2017 JUL 22   15 11 33.1 41.0431 24.5306   13         1.2
 2017 JUL 22   15 50 42.4 38.3350 21.9580   11         1.3
 2017 JUL 22   15 53 50.4 38.3350 21.9873    8         1.4
 2017 JUL 22   15 56 03.3 37.2409 20.8218    4         2.2
 2017 JUL 22   17 09 21.9 36.9520 27.3735   13         4.6
 2017 JUL 22   17 25 46.9 36.5843 26.7940  139         4.7
 2017 JUL 22   18 06 24.6 38.4668 23.3496    7         1.7
 2017 JUL 22   18 43 42.1 36.9358 27.6725    8         3.3
 2017 JUL 22   19 32 08.2 37.1953 21.2109    8         1.6
 2017 JUL 22   19 56 43.7 36.9540 27.6150   10         3.0
 2017 JUL 22   20 03 50.8 40.1221 24.8291   16         1.8
 2017 JUL 22   20 15 56.0 41.7627 23.6865   14         1.6
 2017 JUL 22   20 25 37.6 36.9883 27.4028   14         2.7
 2017 JUL 22   20 33 46.9 36.8872 27.5545   13         2.7
 2017 JUL 22   20 34 39.1 39.5242 23.2077    8         1.3
 2017 JUL 22   20 45 57.3 35.7275 25.9131   20         2.9
 2017 JUL 22   20 47 36.5 39.5781 23.2344   12         1.0
 2017 JUL 22   20 55 55.0 36.9402 27.3713   12         2.8
 2017 JUL 22   20 59 05.1 36.7090 22.0020   13         2.2
 2017 JUL 22   21 05 38.1 38.5840 21.4746   18         1.2
 2017 JUL 22   22 12 33.2 40.0172 27.0848    9         3.9
 2017 JUL 22   22 18 19.7 40.1514 24.0088   10         1.8
 2017 JUL 22   22 39 29.4 40.5029 23.4521   15         1.0
 2017 JUL 22   23 18 55.6 36.8835 27.6270   13         3.3
 2017 JUL 22   23 45 32.7 34.4971 25.0342   33         2.6
 2017 JUL 23   00 07 03.6 41.1182 20.8740   14         1.6
 2017 JUL 23   00 21 24.6 38.1592 23.4521   20         1.0
 2017 JUL 23   00 30 26.4 36.9377 27.6252   10         2.9
 2017 JUL 23   00 41 37.4 36.9497 27.6408   11         3.0
 2017 JUL 23   00 41 53.5 37.8906 20.6094   11         0.8
 2017 JUL 23   00 53 30.8 37.4609 20.4766    7         1.1
 2017 JUL 23   01 32 59.8 41.2207 20.8887    9         2.6
 2017 JUL 23   01 40 22.7 37.1777 21.7676   20         1.7
 2017 JUL 23   01 56 51.2 36.9207 27.6427   11         3.2
 2017 JUL 23   02 00 44.2 37.6328 19.6641    7         2.0
 2017 JUL 23   02 15 44.8 36.9883 27.5972    6         2.7
 2017 JUL 23   02 57 20.0 38.2734 22.3672   16         1.1
 2017 JUL 23   03 00 18.4 37.5703 23.5391    8         1.8
 2017 JUL 23   03 21 38.6 38.8623 26.0303   18         2.3
 2017 JUL 23   03 28 49.9 41.1562 20.9062   12         1.6
 2017 JUL 23   03 32 18.1 36.9477 27.5868    9         3.5
 2017 JUL 23   03 45 33.8 36.9305 27.5607   13         1.8
 2017 JUL 23   03 59 46.0 38.8623 26.0010   12         2.2
 2017 JUL 23   06 03 09.1 36.9108 27.5683   13         3.1
 2017 JUL 23   06 52 57.1 38.4609 23.4922    8         1.5
 2017 JUL 23   06 53 51.5 37.9541 20.5811   15         1.6
 2017 JUL 23   07 10 42.9 40.0049 21.4307   16         1.3
 2017 JUL 23   07 22 56.0 36.9557 27.3455   13         2.6
 2017 JUL 23   07 26 37.2 37.5146 21.6064   14         1.5
 2017 JUL 23   08 33 26.0 38.6865 23.3057    9         1.8
 2017 JUL 23   08 38 06.7 38.3350 22.0459   10         1.6
 2017 JUL 23   08 50 35.2 38.9209 26.4404   14         1.7
 2017 JUL 23   08 55 18.7 38.8037 26.4697   18         3.0
 2017 JUL 23   08 58 42.4 38.8037 26.4697   13         2.9
 2017 JUL 23   09 08 57.7 38.3350 22.0752    8         1.4
 2017 JUL 23   09 38 34.8 38.3496 22.0020   10         1.2
 2017 JUL 23   10 27 19.3 38.3350 22.0459    9         1.4
 2017 JUL 23   10 55 34.9 36.9465 27.5945   12         3.1
 2017 JUL 23   11 13 17.4 39.5654 25.9131   12         2.4
 2017 JUL 23   11 17 12.3 36.2988 22.0020   20         2.7
 2017 JUL 23   11 30 24.7 38.1885 20.4053    9         1.4
 2017 JUL 23   11 38 16.9 36.9307 27.5455   10         3.3
 2017 JUL 23   11 40 08.4 38.4595 23.4785   12         1.8
 2017 JUL 23   11 55 22.5 38.1592 21.2549   33         2.5
 2017 JUL 23   12 07 37.4 36.9710 27.3827   12         2.8
 2017 JUL 23   12 19 45.7 37.5439 23.5400   12         1.8
 2017 JUL 23   13 01 05.3 36.9378 27.3897   12         3.1
 2017 JUL 23   14 06 59.4 37.6328 19.6484    6         2.1
 2017 JUL 23   14 10 34.0 38.3350 22.0459    7         1.5
 2017 JUL 23   14 13 37.1 38.3350 22.0459   10         1.7
 2017 JUL 23   14 19 27.9 37.6048 22.1520    6         2.6
 2017 JUL 23   14 40 43.7 37.6318 22.1338   18         1.6
 2017 JUL 23   15 11 28.0 36.8863 27.3353   13         2.9
 2017 JUL 23   15 25 09.9 34.5675 24.2117   28         2.9
 2017 JUL 23   16 35 02.2 37.8470 23.1454   20         0.9
 2017 JUL 23   17 33 29.8 40.9131 22.7197   20         1.3
 2017 JUL 23   18 02 35.1 36.9668 27.3902   15         3.5
 2017 JUL 23   18 22 01.4 36.9455 27.6207   10         3.5
 2017 JUL 23   18 37 38.7 37.4414 20.4492    9         2.0
 2017 JUL 23   18 41 35.3 38.1006 22.3096    9         1.4
 2017 JUL 23   18 54 16.5 38.3936 22.0166   11         1.5
 2017 JUL 23   19 05 12.7 38.5693 21.4307   19         1.4
 2017 JUL 23   19 12 30.7 38.3936 22.2510   15         2.8
 2017 JUL 23   19 18 41.0 38.5886 23.4256   17         1.0
 2017 JUL 23   19 50 19.3 38.9941 26.3379   12         1.8
 2017 JUL 23   20 40 43.5 36.8972 27.7152    8         3.2
 2017 JUL 23   20 51 52.1 38.2178 21.4014   17         1.4
 2017 JUL 23   21 06 30.4 38.3350 21.9580    9         1.1
 2017 JUL 23   21 41 59.9 37.7930 21.2695   25         1.5
 2017 JUL 23   22 15 28.3 39.0088 26.0889    7         1.9
 2017 JUL 23   22 16 49.7 37.5879 23.5254    7         1.7
 2017 JUL 23   22 26 13.7 36.9408 27.3578   17         2.6
 2017 JUL 23   22 39 18.6 38.9502 26.3232    9         1.3
 2017 JUL 23   23 05 12.2 36.8827 27.6377   16         3.0
 2017 JUL 23   23 18 30.6 36.9608 27.6328    8         3.5
 2017 JUL 24   00 14 41.0 38.6865 23.3350   10         2.9
 2017 JUL 24   00 20 54.2 36.9345 27.6037   13         2.6
 2017 JUL 24   00 42 26.2 36.9379 27.6141   13         2.7
 2017 JUL 24   00 43 13.4 38.9462 26.3355    6         2.1
 2017 JUL 24   00 48 46.1 38.4229 23.5107   18         1.3
 2017 JUL 24   00 55 01.4 38.8037 26.4697   11         1.7
 2017 JUL 24   01 38 29.3 38.1509 20.3879   20         1.0
 2017 JUL 24   02 19 39.7 36.9440 27.6115   11         3.0
 2017 JUL 24   02 27 07.7 38.6865 23.3057   11         1.7
 2017 JUL 24   02 30 53.7 39.5508 25.9570   15         1.6
 2017 JUL 24   02 38 19.1 36.8994 27.4951   19         2.6
 2017 JUL 24   03 11 15.6 36.9255 27.5987   11         2.7
 2017 JUL 24   03 16 57.8 39.2725 26.0010   13         1.9
 2017 JUL 24   03 25 49.4 38.3496 22.0020   10         1.3
 2017 JUL 24   03 53 33.5 38.3496 21.9434    9         1.3
 2017 JUL 24   05 43 00.4 38.4229 22.2510   21         1.9
 2017 JUL 24   06 11 19.6 36.9137 27.6385   13         3.2
 2017 JUL 24   06 24 55.9 40.1248 24.0298    8         2.3
 2017 JUL 24   06 48 09.8 36.9287 27.5244   20         2.8
 2017 JUL 24   06 59 26.7 36.9437 27.5772   18         2.9
 2017 JUL 24   06 59 43.3 38.3500 22.0207   10         1.7
 2017 JUL 24   07 09 38.6 38.3643 20.6689   12         1.5
 2017 JUL 24   08 25 27.2 37.7783 21.8701   17         1.9
 2017 JUL 24   08 38 29.3 38.3780 20.4611   16         1.3
 2017 JUL 24   09 29 53.9 39.2725 20.6104   18         1.6
 2017 JUL 24   09 35 21.8 36.9675 27.6167   12         2.5
 2017 JUL 24   10 02 33.2 36.9590 27.6580   14         3.1
 2017 JUL 24   10 15 09.0 37.9541 20.6104   12         1.5
 2017 JUL 24   10 19 09.9 38.3350 22.0459   10         1.6
 2017 JUL 24   10 25 32.6 36.9300 27.6192   13         3.1
 2017 JUL 24   10 28 08.4 36.9633 27.5580   13         3.3
 2017 JUL 24   11 30 08.5 38.4375 23.4375    6         1.8
 2017 JUL 24   11 39 05.9 38.6805 20.6010    4         3.8
 2017 JUL 24   12 17 19.5 39.3252 22.2945   16         1.4
 2017 JUL 24   12 20 57.5 36.9890 27.6407   12         2.9
 2017 JUL 24   12 33 27.6 36.9107 27.6528   12         2.9
 2017 JUL 24   12 34 58.7 36.9223 27.6128   14         2.9
 2017 JUL 24   13 26 42.4 38.7589 23.6307    8         1.0
 2017 JUL 24   13 39 28.1 36.9425 27.5358   12         3.4
 2017 JUL 24   13 40 27.8 38.1518 20.3797   14         1.4
 2017 JUL 24   13 43 42.4 38.7900 26.4926   13         1.9
 2017 JUL 24   14 14 41.4 36.9417 27.5330   14         2.7
 2017 JUL 24   14 15 43.0 38.4738 23.4703    9         2.1
 2017 JUL 24   14 35 49.8 36.8923 27.5812   18         2.9
 2017 JUL 24   15 13 24.8 38.4787 23.4822   12         1.6
 2017 JUL 24   15 18 14.8 41.0682 21.0393   10         1.7
 2017 JUL 24   15 23 29.6 38.9325 21.6907   22         1.3
 2017 JUL 24   16 24 07.8 38.7067 20.5243    6         0.5
 2017 JUL 24   16 24 28.7 35.0592 23.5455   24         1.7
 2017 JUL 24   16 38 40.1 37.3489 20.8493    6         2.1
 2017 JUL 24   17 24 57.2 36.9765 27.5080   15         3.0
 2017 JUL 24   18 22 48.5 38.3948 22.5215   12         1.6
 2017 JUL 24   18 36 50.3 37.7463 21.8442   56         1.9
 2017 JUL 24   18 52 26.2 36.9420 27.6750   12         3.0
 2017 JUL 24   19 12 18.9 36.9308 27.5878   12         3.1
 2017 JUL 24   19 44 05.0 36.9372 27.3408   13         2.7
 2017 JUL 24   19 44 08.0 38.0942 24.3202    9         1.1
 2017 JUL 24   20 19 14.9 36.0177 25.6243   10         2.7
 2017 JUL 24   20 30 19.6 38.9062 23.9062   17         1.6
 2017 JUL 24   20 37 21.9 38.7744 26.5283   10         3.0
 2017 JUL 24   20 39 00.0 36.9298 27.6005   14         3.4
 2017 JUL 24   21 14 53.6 38.6279 25.1221   14         1.6
 2017 JUL 24   21 23 47.2 39.3896 21.4893   23         1.1
 2017 JUL 24   21 31 45.5 39.3604 23.8037   20         3.1
 2017 JUL 24   21 36 40.0 38.8037 26.4990   17         1.5
 2017 JUL 24   21 42 46.0 38.9753 26.2633    6         1.9
 2017 JUL 24   21 48 49.3 36.9525 27.5657   11         3.8
 2017 JUL 24   22 34 44.4 36.9468 27.5987    8         3.4
 2017 JUL 24   22 42 18.1 36.9877 27.5148   12         2.5
 2017 JUL 24   22 51 22.5 38.4521 23.4814   14         1.7
 2017 JUL 24   23 16 38.8 35.2954 23.4302   30         2.3
 2017 JUL 24   23 38 55.3 38.4668 23.4668   15         1.2
 2017 JUL 24   23 40 21.1 38.3936 22.5439   19         1.4
 2017 JUL 24   23 44 55.0 38.3702 22.0262   13         0.8
 2017 JUL 24   23 47 25.9 36.9557 27.3590   15         2.3
 2017 JUL 24   23 54 37.7 39.3532 23.7945    8         1.3
 2017 JUL 24   23 55 17.4 34.9423 26.0500   14         2.6
 2017 JUL 24   23 56 14.5 38.7597 22.5270   16         1.2
 2017 JUL 25   00 11 05.6 36.9388 27.6238   12         3.2
 2017 JUL 25   01 09 04.0 34.9008 25.4672    5         3.3
 2017 JUL 25   01 13 16.4 36.9433 27.5475   10         2.8
 2017 JUL 25   01 38 39.1 37.1478 27.7742    9         2.7
 2017 JUL 25   01 39 07.4 37.1164 27.7213   25         2.6
 2017 JUL 25   02 17 16.3 36.8960 27.5038   14         3.1
 2017 JUL 25   02 36 34.4 38.0713 23.3936   11         1.5
 2017 JUL 25   04 49 57.4 37.1432 27.7667    8         3.2
 2017 JUL 25   04 59 43.6 37.1415 27.7728    9         2.8
 2017 JUL 25   05 14 37.8 38.7936 26.4816   15         1.8
 2017 JUL 25   05 21 22.0 38.1245 21.4765   21         2.1
 2017 JUL 25   05 21 27.0 37.0227 27.6258    7         3.6
 2017 JUL 25   06 16 49.8 40.7666 23.0127   18         1.0
 2017 JUL 25   07 21 49.9 38.7744 26.4990   13         2.3
 2017 JUL 25   07 29 01.3 36.9413 27.6005   13         2.4
 2017 JUL 25   08 34 00.2 36.9637 27.5005   14         3.1
 2017 JUL 25   09 12 39.9 38.8330 26.4697    7         2.4
 2017 JUL 25   09 39 05.3 36.9592 27.3140   20         2.7
 2017 JUL 25   11 19 03.4 38.0127 20.6982   18         1.9
 2017 JUL 25   11 58 03.6 36.9278 27.5442   11         3.0
 2017 JUL 25   12 46 35.7 39.5361 25.9717   18         2.2
 2017 JUL 25   13 55 17.6 37.8809 21.3574   16         1.9
 2017 JUL 25   14 16 13.6 38.3496 21.9434    8         1.6
 2017 JUL 25   15 16 31.3 36.9237 27.6235   15         2.9
 2017 JUL 25   15 21 53.5 38.7282 20.5779    7         0.9
 2017 JUL 25   15 36 43.3 36.0498 25.5615   29         2.4
 2017 JUL 25   16 30 58.3 38.1152 21.4746   20         1.7
 2017 JUL 25   16 34 04.7 38.1152 21.4746   18         1.1
 2017 JUL 25   17 45 14.9 37.8662 22.9541   11         2.1
 2017 JUL 25   18 55 32.0 38.1592 22.6025   10         1.5
 2017 JUL 25   19 17 45.2 38.4082 21.8848   18         1.9
 2017 JUL 25   19 27 51.5 37.1287 27.7420   11         3.4
 2017 JUL 25   21 17 23.5 37.0142 27.6157    9         2.8
 2017 JUL 25   21 26 56.9 37.3892 20.4575    7         2.0
 2017 JUL 25   21 32 26.1 38.0974 21.4467   23         0.9
 2017 JUL 25   21 35 44.6 36.9270 27.3462   13         2.4
 2017 JUL 25   21 38 36.3 36.9678 27.6067   11         3.4
 2017 JUL 25   21 52 10.6 38.5291 21.5002   34         1.5
 2017 JUL 25   22 16 44.0 36.3080 21.1432   12         2.8
 2017 JUL 25   22 46 41.2 34.9512 25.4004   25         2.4
 2017 JUL 25   22 56 18.8 36.9522 27.5753   12         2.5
 2017 JUL 25   23 17 07.2 38.3542 21.9681   10         0.9
 2017 JUL 25   23 22 42.6 36.9672 27.5958   13         3.0
 2017 JUL 25   23 33 11.3 36.6623 25.6448    9         2.2
 2017 JUL 26   00 26 39.7 40.5163 23.6677    6         2.1
 2017 JUL 26   00 34 09.9 36.9683 27.5815   12         3.2
 2017 JUL 26   01 37 49.6 35.7440 22.2015   19         2.5
 2017 JUL 26   01 40 57.7 37.7637 20.8887   15         1.5
 2017 JUL 26   01 52 38.5 38.3643 20.4346   12         1.0
 2017 JUL 26   02 15 25.7 38.3936 20.4932   12         2.0
 2017 JUL 26   03 26 45.4 37.4561 20.5518    6         2.4
 2017 JUL 26   03 34 16.7 38.3890 20.4996    9         0.9
 2017 JUL 26   03 35 45.4 37.5668 20.7266   10         1.7
 2017 JUL 26   04 32 57.2 38.6572 20.5518    7         1.3
 2017 JUL 26   05 28 05.0 36.9560 27.5777   11         2.7
 2017 JUL 26   05 32 31.2 38.8153 26.4942   13         2.8
 2017 JUL 26   05 53 22.7 36.9537 27.3892   12         2.6
 2017 JUL 26   06 12 17.3 39.5278 25.9797   16         2.3
 2017 JUL 26   06 13 35.6 37.4605 20.5238    7         2.0
 2017 JUL 26   06 21 15.3 37.4112 20.3439    4         3.1
 2017 JUL 26   07 08 08.9 38.7717 20.6351   10         0.6
 2017 JUL 26   07 24 42.5 39.5272 25.8968    9         1.9
 2017 JUL 26   08 11 07.2 37.4203 21.9260   11         2.3
 2017 JUL 26   08 53 49.5 34.8820 25.3807    8         2.4
 2017 JUL 26   09 11 40.2 36.9455 27.4087   11         3.1
 2017 JUL 26   09 56 43.4 38.8708 21.2448   15         1.5
 2017 JUL 26   10 18 25.5 36.9397 27.3889    9         2.4
 2017 JUL 26   10 28 28.2 38.8917 26.0487   12         2.8
 2017 JUL 26   10 41 25.4 38.1593 21.1550   25         1.7
 2017 JUL 26   10 55 03.9 36.9205 27.6077   10         3.6
 2017 JUL 26   10 55 18.4 41.5087 20.3405   10         2.8
 2017 JUL 26   11 01 34.0 38.3936 23.3643   14         1.5
 2017 JUL 26   11 30 34.0 38.8916 26.0596    8         2.3
 2017 JUL 26   11 37 37.3 40.7520 20.4199   25         2.3
 2017 JUL 26   11 50 25.7 39.0088 21.8408    8         2.8
 2017 JUL 26   12 06 16.6 37.5879 20.5957   16         2.7
 2017 JUL 26   12 29 25.0 37.4103 20.4657    9         2.7
 2017 JUL 26   12 47 46.9 37.3975 22.0752   11         1.7
 2017 JUL 26   12 54 27.8 35.9326 28.9307   28         3.2
 2017 JUL 26   13 24 53.6 36.7773 27.2565   11         2.9
 2017 JUL 26   14 36 11.4 38.4375 23.4375    8         2.1
 2017 JUL 26   15 33 38.2 37.4213 20.4987    8         2.6
 2017 JUL 26   15 37 00.8 37.4854 20.5225   13         2.1
 2017 JUL 26   16 24 32.2 37.9541 23.8916   11         1.0
 2017 JUL 26   16 29 15.9 39.5068 26.1475   15         2.6
 2017 JUL 26   16 31 36.9 37.0285 27.6370    9         3.0
 2017 JUL 26   16 32 18.7 37.0047 27.5693   17         3.3
 2017 JUL 26   17 01 29.9 36.8492 27.4885   14         2.8
 2017 JUL 26   17 18 45.2 38.7744 26.5283   12         2.3
 2017 JUL 26   17 19 52.8 39.5361 26.0010   16         1.5
 2017 JUL 26   18 27 57.2 38.3643 21.9873    8         1.4
 2017 JUL 26   18 52 36.6 38.3643 21.9873    8         0.7
 2017 JUL 26   18 54 13.8 37.5146 20.4932   11         2.9
 2017 JUL 26   19 32 09.3 36.7733 27.2650   12         3.1
 2017 JUL 26   19 39 08.2 38.8916 26.0596   16         1.6
