   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)           
 2018 JAN 11   00 59 29.8 40.3377 24.0510    9         1.7
 2018 JAN 11   02 08 09.8 40.7183 21.5108   11         2.1
 2018 JAN 11   02 14 59.6 40.7268 21.5193   11         1.7
 2018 JAN 11   02 27 15.2 38.4510 23.4847    9         1.6
 2018 JAN 11   02 54 22.7 40.8280 21.5133   19         1.9
 2018 JAN 11   02 54 50.4 40.7578 21.4885   17         2.6
 2018 JAN 11   03 01 20.7 38.8247 22.5760   10         1.9
 2018 JAN 11   03 38 21.5 37.9988 23.7385    7         1.2
 2018 JAN 11   04 52 13.4 36.2274 21.8207    5         3.6
 2018 JAN 11   06 24 30.7 38.2722 22.1169   11         2.2
 2018 JAN 11   08 33 31.6 39.3500 21.4105   18         1.7
 2018 JAN 11   08 45 08.3 34.8888 23.8425   28         3.6
 2018 JAN 11   10 21 57.2 36.9582 21.1943   16         2.4
 2018 JAN 11   14 26 57.8 38.3100 22.0997    7         2.4
 2018 JAN 11   15 09 20.3 41.1878 22.8625    9         2.0
 2018 JAN 11   16 52 37.5 38.2980 22.0960   10         1.4
 2018 JAN 11   17 53 42.3 40.9758 22.7665    7         2.8
 2018 JAN 11   18 13 03.3 38.9940 26.0773    9         2.3
 2018 JAN 11   18 21 54.7 40.9755 22.7448   14         1.4
 2018 JAN 11   19 24 53.6 38.1127 23.8955   19         1.6
 2018 JAN 11   19 25 15.1 38.1308 23.8853   14         2.1
 2018 JAN 11   20 20 21.5 38.3835 21.9217    6         1.4
 2018 JAN 11   20 36 37.5 39.0072 23.6108   12         1.4
 2018 JAN 11   20 37 24.5 39.8758 22.1951   18         1.7
 2018 JAN 11   20 48 15.6 37.6957 23.0455    6         1.8
 2018 JAN 11   20 52 19.4 38.3578 20.4915    6         2.3
 2018 JAN 11   21 26 58.6 40.4195 23.0975    8         1.4
 2018 JAN 11   22 23 57.3 39.2757 24.0127    6         1.7
 2018 JAN 11   22 24 06.6 38.8962 21.1252    9         2.3
 2018 JAN 11   22 36 15.1 38.0648 21.9842   13         1.5
 2018 JAN 11   22 38 02.5 38.8715 21.1193   15         2.5
 2018 JAN 11   22 40 53.9 38.8940 21.1127    7         2.8
 2018 JAN 11   23 26 28.9 38.8705 21.1422    8         1.9
 2018 JAN 11   23 27 47.7 38.8782 21.1313   12         1.8
 2018 JAN 11   23 55 03.5 38.9052 21.1360   14         1.5
 2018 JAN 12   00 23 22.3 38.3028 22.3285    5         2.3
 2018 JAN 12   00 47 50.7 37.5415 21.7257    6         2.8
 2018 JAN 12   01 04 36.0 38.4602 21.9398   13         1.4
 2018 JAN 12   01 29 47.8 36.5233 21.8325   13         2.8
 2018 JAN 12   01 43 09.9 36.6037 21.9077   15         2.2
 2018 JAN 12   02 09 24.7 37.4713 20.5847   15         1.1
 2018 JAN 12   02 09 34.1 38.9637 26.0950   10         1.7
 2018 JAN 12   02 16 14.5 41.1933 22.8713    9         1.6
 2018 JAN 12   04 35 48.3 36.6632 25.4485   14         2.2
 2018 JAN 12   05 49 47.0 41.2002 22.8492   12         1.4
 2018 JAN 12   05 50 04.3 38.0887 22.0130   53         2.2
 2018 JAN 12   06 23 31.9 38.4004 20.4359   20         1.0
 2018 JAN 12   08 31 10.4 39.5652 20.4758   10         1.9
 2018 JAN 12   09 53 31.2 40.3367 24.0640    8         1.9
 2018 JAN 12   10 21 37.0 38.5915 21.6357   14         1.8
 2018 JAN 12   13 07 16.7 36.6187 21.2872    9         2.6
 2018 JAN 12   15 55 21.7 38.1837 20.5940   14         2.7
 2018 JAN 12   16 00 56.2 38.7595 21.7363   12         1.8
 2018 JAN 12   18 07 38.6 41.7258 21.8787    5         2.4
 2018 JAN 12   20 01 13.8 35.4990 23.5253    8         1.9
 2018 JAN 12   20 38 27.8 34.0775 25.1558    9         3.4
 2018 JAN 12   22 48 44.0 39.1085 21.1065   10         1.8
 2018 JAN 12   23 12 15.3 37.3222 23.7115    8         1.8
 2018 JAN 13   00 37 07.0 35.7638 29.4373   13         2.3
 2018 JAN 13   03 51 19.9 38.1125 23.8833   16         1.6
 2018 JAN 13   04 02 05.6 38.1255 23.8948   15         1.8
 2018 JAN 13   04 06 48.8 38.1310 23.8823   12         2.1
 2018 JAN 13   05 22 55.0 37.8488 21.3650   12         2.2
 2018 JAN 13   08 35 28.7 39.1080 22.4210   11         1.9
 2018 JAN 13   10 18 04.8 38.1982 22.6633   16         1.8
 2018 JAN 13   10 22 22.5 38.8402 23.0047   13         2.0
 2018 JAN 13   12 21 54.7 35.5592 26.5103   20         2.4
 2018 JAN 13   12 22 01.5 39.4405 22.7993   14         1.8
 2018 JAN 13   13 44 04.7 39.4542 22.8170   15         1.8
 2018 JAN 13   14 25 31.6 38.7722 23.1520   12         2.4
 2018 JAN 13   14 32 01.6 38.0415 21.5433   10         1.9
 2018 JAN 13   15 05 24.9 39.6158 18.7143    5         2.9
 2018 JAN 13   16 30 18.0 34.7257 23.4095   20         4.0
 2018 JAN 13   17 51 50.3 35.9235 28.0353    8         3.0
 2018 JAN 13   19 08 24.6 38.4542 20.6100    6         1.8
 2018 JAN 13   19 44 37.5 35.4702 26.9390    7         3.1
 2018 JAN 13   20 11 36.3 41.1882 22.8625   10         2.1
 2018 JAN 13   21 31 16.1 36.9695 27.5623   11         3.6
 2018 JAN 13   21 35 06.0 37.3755 23.9213   13         2.4
 2018 JAN 13   22 59 37.4 39.3482 20.5350   21         1.3
 2018 JAN 14   02 15 45.4 37.6647 20.5567    9         2.0
 2018 JAN 14   03 41 25.2 35.3002 27.1137    6         3.2
 2018 JAN 14   03 47 23.2 37.9910 21.2250   39         1.2
 2018 JAN 14   05 24 06.1 38.0762 23.9065   16         2.1
 2018 JAN 14   09 10 48.3 39.0110 26.0465   10         2.1
 2018 JAN 14   09 13 18.4 39.4915 26.8348   14         3.2
 2018 JAN 14   11 02 52.6 38.8187 26.3902    7         2.2
 2018 JAN 14   11 55 17.5 39.5300 26.0023    8         3.1
 2018 JAN 14   11 56 18.9 39.5145 25.9990   12         3.6
 2018 JAN 14   11 57 46.1 40.1152 21.2295    5         2.9
 2018 JAN 14   12 25 36.6 39.5470 26.0237    9         2.2
 2018 JAN 14   12 56 47.7 38.3237 22.1132    7         1.4
 2018 JAN 14   13 41 27.7 37.9275 20.8888   16         1.6
 2018 JAN 14   14 28 18.6 39.5358 26.0123    8         2.3
 2018 JAN 14   14 38 29.5 38.6985 21.5895   10         2.0
 2018 JAN 14   15 06 02.9 35.4723 22.8560   21         3.0
 2018 JAN 14   16 38 55.1 38.6733 21.5812   11         1.6
 2018 JAN 14   16 56 44.8 38.9693 26.1022   12         1.8
 2018 JAN 14   18 16 45.7 38.1463 20.3187   34         1.7
 2018 JAN 14   19 12 08.8 40.0485 24.7368   10         2.1
 2018 JAN 14   19 57 46.4 38.2268 22.1727   51         1.8
 2018 JAN 14   20 11 06.1 40.0342 24.7222    6         2.0
 2018 JAN 14   20 17 47.0 38.3257 22.1135    7         1.2
 2018 JAN 14   21 47 59.9 36.5338 26.8090  133         3.1
 2018 JAN 14   21 52 50.2 38.1697 22.8055   13         2.0
 2018 JAN 14   22 13 37.0 39.5300 26.0448    9         2.3
 2018 JAN 15   01 20 36.3 40.3430 24.0542    8         1.9
 2018 JAN 15   01 56 24.7 38.1090 23.9060   19         1.5
 2018 JAN 15   02 00 07.4 38.1175 23.8998   16         1.5
 2018 JAN 15   02 09 54.6 39.0590 23.2847    9         2.0
 2018 JAN 15   02 59 18.4 39.3590 21.7763   18         1.2
 2018 JAN 15   02 59 25.1 38.3675 21.8550    5         1.3
 2018 JAN 15   03 36 14.5 41.1803 22.8585    9         1.7
 2018 JAN 15   06 01 26.5 38.1143 23.5882   16         1.5
 2018 JAN 15   07 29 51.2 39.9423 20.6407   11         1.8
 2018 JAN 15   07 35 32.0 39.6288 23.8480   15         2.3
 2018 JAN 15   09 05 54.5 38.2103 23.4615   12         1.6
 2018 JAN 15   15 28 54.3 38.3347 22.1945    6         1.8
 2018 JAN 15   17 14 43.3 39.0015 22.3183   10         2.9
 2018 JAN 15   18 04 11.3 37.9760 20.8928   18         1.6
 2018 JAN 15   18 48 06.6 38.8837 26.1412   13         1.2
 2018 JAN 15   18 49 04.6 38.0927 23.8990   14         1.1
 2018 JAN 15   19 27 17.0 37.7348 22.0244    8         3.6
 2018 JAN 15   19 32 33.0 37.7205 22.0088    8         1.6
 2018 JAN 15   19 36 00.9 37.7205 22.0492    8         1.4
 2018 JAN 15   19 47 07.4 37.7140 22.0345    8         2.2
 2018 JAN 15   20 18 49.2 37.6840 21.9827    6         2.4
 2018 JAN 15   20 24 14.8 38.1298 23.9322   12         4.2
 2018 JAN 15   20 29 46.4 38.1302 23.8853   14         2.0
 2018 JAN 15   20 31 17.2 38.1320 23.9078   14         2.0
 2018 JAN 15   20 36 27.4 34.7863 25.6292   47         2.4
 2018 JAN 15   20 44 13.8 38.1370 23.9002   11         2.4
 2018 JAN 15   20 50 15.0 38.1152 20.6592   22         2.3
 2018 JAN 15   20 56 31.5 38.1423 23.8812   14         1.8
 2018 JAN 15   21 12 50.0 37.7530 21.3467   22         1.4
 2018 JAN 15   21 14 33.0 38.1337 23.8920   11         2.1
 2018 JAN 15   21 29 59.7 38.1318 23.8983   14         1.9
 2018 JAN 15   21 55 01.3 38.1028 23.9283   18         1.2
 2018 JAN 15   21 59 46.8 37.6908 21.3283   26         1.5
 2018 JAN 15   22 05 57.4 38.1390 23.8682   17         1.5
 2018 JAN 15   22 10 29.4 38.1153 23.9162   14         2.9
 2018 JAN 15   22 17 00.8 38.1280 23.9005   14         1.8
 2018 JAN 15   22 17 36.2 38.1260 23.8860   16         1.5
 2018 JAN 15   22 44 06.6 35.0446 27.1307   23         2.8
 2018 JAN 15   23 22 40.4 39.4573 22.9348   12         1.6
 2018 JAN 15   23 23 58.5 35.0840 27.0538   13         3.6
 2018 JAN 15   23 37 17.1 38.0942 23.8992   16         1.5
 2018 JAN 15   23 50 37.6 38.1148 23.9097   13         2.4
 2018 JAN 15   23 55 04.3 39.3869 21.3089   33         1.3
 2018 JAN 15   23 55 20.1 38.1221 23.9351   17         1.3
 2018 JAN 16   00 07 38.4 37.7320 22.0300    7         1.6
 2018 JAN 16   00 21 12.4 38.1247 23.9027   13         1.6
 2018 JAN 16   00 45 32.7 38.1268 23.8907   15         1.8
 2018 JAN 16   01 27 57.0 37.7280 22.0303    5         2.8
 2018 JAN 16   01 50 53.6 37.7473 20.1482   17         2.0
 2018 JAN 16   02 19 25.7 38.1408 23.8852   13         1.5
 2018 JAN 16   02 39 39.6 38.1270 23.8823   16         1.5
 2018 JAN 16   02 45 48.2 34.9005 25.2457   27         2.4
 2018 JAN 16   03 46 38.9 38.9437 26.1045   13         3.8
 2018 JAN 16   03 55 00.8 38.1273 23.8978   15         1.9
 2018 JAN 16   03 58 29.3 37.4872 19.8615    7         2.5
 2018 JAN 16   05 11 43.0 40.1166 23.9960   13         2.0
 2018 JAN 16   05 59 29.7 34.5868 25.1532   30         2.8
 2018 JAN 16   06 30 43.4 38.5350 20.5765   10         1.9
 2018 JAN 16   06 58 09.5 37.9757 20.6147   19         2.2
 2018 JAN 16   07 10 26.9 37.4030 23.8202   12         1.7
 2018 JAN 16   07 58 06.2 37.1127 22.1494    9         2.2
 2018 JAN 16   08 14 13.0 38.0833 23.8862   13         1.8
 2018 JAN 16   08 16 21.8 38.1325 23.8957   14         2.6
 2018 JAN 16   09 11 39.8 38.9462 26.1150   11         3.2
 2018 JAN 16   11 29 01.3 37.9480 20.6092   21         1.7
 2018 JAN 16   11 31 33.2 38.1545 23.2030   13         1.2
 2018 JAN 16   11 40 48.3 38.7479 21.0251   16         2.1
 2018 JAN 16   14 55 36.0 37.6602 20.5930   18         2.3
 2018 JAN 16   16 38 56.1 38.8122 22.5985   12         1.9
 2018 JAN 16   17 03 19.3 37.6608 20.5985   17         2.1
 2018 JAN 16   18 24 20.5 38.4042 20.7700   17         1.8
 2018 JAN 16   18 52 48.0 38.7765 27.8288    8         2.8
 2018 JAN 16   19 42 47.2 37.6302 20.5417   11         2.4
 2018 JAN 16   19 49 04.8 36.7090 22.8223    7         2.1
 2018 JAN 16   20 06 45.0 37.9093 23.8767   13         1.6
 2018 JAN 16   20 22 06.8 41.0696 21.0212   10         2.2
 2018 JAN 16   21 00 13.0 39.5475 20.7498   20         2.0
 2018 JAN 16   22 26 08.5 34.6527 23.9996   30         2.6
 2018 JAN 16   22 26 26.7 36.5945 22.8836   13         2.3
 2018 JAN 16   23 07 01.7 37.6245 19.5483    6         2.7
 2018 JAN 16   23 42 23.6 38.4065 21.7305   18         1.3
 2018 JAN 17   00 08 33.4 40.1197 24.8773   10         1.9
 2018 JAN 17   00 35 59.7 39.9510 21.5645   12         1.8
 2018 JAN 17   01 30 20.4 38.4192 21.7300   23         2.1
 2018 JAN 17   02 17 01.7 38.4123 21.7242   17         1.7
 2018 JAN 17   02 25 27.6 37.8528 23.0117    8         1.8
 2018 JAN 17   02 45 24.0 37.3900 20.9125    8         1.8
 2018 JAN 17   02 46 02.6 38.0352 23.9433   12         1.0
 2018 JAN 17   03 38 05.2 37.6162 20.5545    7         2.3
 2018 JAN 17   03 39 04.3 37.9090 23.8692   10         1.0
 2018 JAN 17   04 00 50.6 39.4362 22.9770   25         1.2
 2018 JAN 17   04 10 39.7 37.0370 22.5148    9         1.7
 2018 JAN 17   04 22 09.7 40.8205 20.6133   10         1.9
 2018 JAN 17   04 29 19.9 36.3885 21.8829    6         2.3
 2018 JAN 17   04 53 02.0 38.9008 26.1713   24         2.4
 2018 JAN 17   07 25 12.4 35.2608 22.8278   10         2.9
 2018 JAN 17   08 31 27.9 38.1193 23.9208   20         1.9
 2018 JAN 17   08 35 16.2 38.1283 23.8943   15         2.0
 2018 JAN 17   09 31 13.4 40.4992 23.6285   14         1.5
 2018 JAN 17   10 17 01.1 38.4973 24.2445   34         1.8
 2018 JAN 17   13 14 28.8 38.3442 22.4963   15         1.8
 2018 JAN 17   13 22 12.2 38.6665 22.4640   12         2.0
 2018 JAN 17   16 24 52.4 38.4360 26.3937   16         2.7
 2018 JAN 17   21 22 56.0 38.3142 21.7828   16         1.8
 2018 JAN 17   22 06 39.9 37.0643 28.5575    7         3.5
 2018 JAN 17   22 12 57.6 38.2768 22.0900   12         2.4
 2018 JAN 17   23 35 20.7 41.6110 22.9028    7         1.8
 2018 JAN 18   01 21 10.0 37.9945 20.9185   12         3.1
 2018 JAN 18   02 11 47.4 38.3705 22.0512   10         2.2
 2018 JAN 18   03 28 34.2 38.6528 23.8385   11         2.0
 2018 JAN 18   06 30 46.3 39.6138 24.0662   13         2.3
 2018 JAN 18   06 57 54.6 38.9323 26.1113   13         2.5
 2018 JAN 18   10 00 17.9 36.7340 23.8020   91         3.5
 2018 JAN 18   10 51 08.0 38.1098 21.7323   12         2.2
 2018 JAN 18   10 59 32.8 39.8245 23.5277   12         2.3
 2018 JAN 18   14 03 19.1 38.7373 23.7975   17         2.2
 2018 JAN 18   16 25 07.8 37.0651 20.7156    5         2.6
 2018 JAN 18   16 59 32.2 40.3517 24.0503   10         2.1
 2018 JAN 18   17 47 17.9 38.7520 20.5937    9         1.5
 2018 JAN 18   20 45 33.0 38.7680 20.6204   10         1.2
 2018 JAN 18   21 44 56.4 38.7502 20.1796   17         2.2
 2018 JAN 18   22 15 45.1 39.9742 24.5358   10         2.3
 2018 JAN 18   23 52 35.5 37.8933 20.8585   11         1.4
 2018 JAN 18   23 57 53.5 39.4350 22.8960   11         3.9
 2018 JAN 19   00 08 50.5 39.4485 22.9048    6         2.4
 2018 JAN 19   00 33 26.7 40.6938 23.1515   10         1.6
 2018 JAN 19   00 41 06.4 38.5787 21.2627   14         2.2
 2018 JAN 19   01 39 05.7 38.8715 26.8268    8         2.5
 2018 JAN 19   01 39 20.0 38.2392 20.6020   14         2.1
 2018 JAN 19   02 22 16.1 38.2062 20.5773   21         2.2
 2018 JAN 19   02 51 23.0 39.4510 22.9190   10         1.8
 2018 JAN 19   04 17 29.2 40.4095 21.4911   12         2.9
 2018 JAN 19   05 17 57.3 39.4400 22.9111   14         1.4
 2018 JAN 19   05 28 01.7 37.8003 21.2630   26         1.9
 2018 JAN 19   06 22 55.6 40.0428 24.7293   13         2.3
 2018 JAN 19   07 10 45.9 39.4357 22.9137    8         2.4
 2018 JAN 19   07 47 45.6 37.4387 22.1210   10         1.9
 2018 JAN 19   07 56 26.4 39.4628 22.9312   10         2.0
 2018 JAN 19   08 26 30.6 38.1480 21.6988   11         1.8
 2018 JAN 19   10 10 07.0 37.5118 23.7805  137         3.9
 2018 JAN 19   10 53 50.3 41.0260 20.3585   10         2.2
 2018 JAN 19   11 53 07.9 38.7280 20.3587   22         2.2
 2018 JAN 19   12 37 05.7 38.1055 23.4522    9         1.8
 2018 JAN 19   12 55 23.7 39.9765 20.4740    8         1.9
 2018 JAN 19   12 59 42.0 38.2980 22.0357   12         1.6
 2018 JAN 19   13 30 03.0 36.9104 20.4016   13         2.4
 2018 JAN 19   16 34 56.3 38.1570 21.6993   11         1.6
 2018 JAN 19   16 37 17.5 38.1033 23.5645   13         1.4
 2018 JAN 19   16 45 30.4 38.1207 23.9048   18         1.9
 2018 JAN 19   17 30 29.7 34.9319 26.6977   15         3.3
 2018 JAN 19   20 20 44.2 40.4065 23.0732    9         1.9
 2018 JAN 19   21 03 43.6 38.1257 23.8823   17         1.9
 2018 JAN 19   21 49 20.0 37.6938 19.7078    8         2.4
 2018 JAN 19   22 14 44.1 38.7252 20.6022   11         1.6
 2018 JAN 19   22 27 47.3 40.3442 24.0617    8         1.7
 2018 JAN 19   22 34 19.2 38.1292 23.8770   16         1.8
 2018 JAN 19   23 53 25.0 38.2667 22.0442   11         1.5
 2018 JAN 20   02 10 49.7 38.1432 23.9027   11         2.1
 2018 JAN 20   02 39 50.2 36.3570 22.7752   10         2.0
 2018 JAN 20   03 18 51.4 38.2980 22.0398   15         1.3
 2018 JAN 20   03 40 00.5 38.1262 23.9143   14         1.5
 2018 JAN 20   03 50 36.9 38.1238 23.9020   17         1.5
 2018 JAN 20   04 08 45.2 36.9538 27.4360   17         2.5
 2018 JAN 20   04 23 22.6 37.6053 20.4758   12         2.4
 2018 JAN 20   06 37 56.5 40.1175 19.6518   15         2.3
 2018 JAN 20   06 48 53.4 38.5359 21.5318   19         1.5
 2018 JAN 20   07 37 49.6 36.4333 26.8860  104         2.8
 2018 JAN 20   07 54 23.7 37.3692 22.0547   12         1.9
 2018 JAN 20   10 22 58.5 39.9530 23.8735    9         1.7
 2018 JAN 20   10 33 26.4 38.1263 23.8985   18         1.6
 2018 JAN 20   10 39 00.9 38.5718 23.1053   22         1.5
 2018 JAN 20   10 48 51.7 38.6600 22.5098   17         1.3
 2018 JAN 20   11 34 07.5 38.3063 22.5513   14         1.4
 2018 JAN 20   12 07 07.4 38.0360 23.5347   18         1.3
 2018 JAN 20   13 23 34.0 40.1707 20.4907   10         1.8
 2018 JAN 20   13 33 59.8 38.9653 21.1800   23         1.5
 2018 JAN 20   13 58 44.8 39.4227 22.9207   15         1.4
 2018 JAN 20   14 05 26.7 38.7357 20.6318   13         1.5
 2018 JAN 20   14 50 50.0 39.2433 23.7282    7         2.1
 2018 JAN 20   15 18 37.7 39.9857 19.8239   13         2.0
 2018 JAN 20   16 15 16.5 36.8522 27.0547   13         2.6
 2018 JAN 20   18 16 09.3 36.8307 22.1610   26         2.3
 2018 JAN 20   18 52 45.3 38.9507 22.4877    9         2.2
 2018 JAN 20   19 32 40.9 38.2655 20.4212   14         1.2
 2018 JAN 20   20 20 31.7 36.0577 30.1320    8         3.3
 2018 JAN 20   20 39 56.4 37.3237 20.9412   12         2.5
 2018 JAN 20   21 08 32.6 39.5248 26.1605   15         2.8
 2018 JAN 20   21 23 57.6 37.2006 20.6607    6         2.1
 2018 JAN 20   22 32 38.6 39.7413 20.6893   26         1.4
 2018 JAN 20   22 45 24.4 38.2257 20.4240   13         2.1
 2018 JAN 20   23 24 18.2 39.8125 20.6437    9         1.6
 2018 JAN 21   00 28 51.9 39.3055 20.8273   24         1.4
 2018 JAN 21   00 30 01.3 37.2040 21.4918    9         1.7
 2018 JAN 21   00 55 09.8 38.8528 25.9468   14         2.7
 2018 JAN 21   01 17 49.3 39.1425 24.1791   11         1.8
 2018 JAN 21   01 25 53.3 41.1608 22.8778    9         1.9
 2018 JAN 21   01 27 36.0 37.0213 22.5102    6         2.1
 2018 JAN 21   01 51 25.6 39.3250 20.8662   38         1.8
 2018 JAN 21   02 02 55.8 39.2378 20.7898   13         1.3
 2018 JAN 21   02 08 51.2 39.3090 20.9157   11         1.6
 2018 JAN 21   02 31 06.5 39.2679 20.8896   14         2.0
 2018 JAN 21   02 35 04.4 39.3007 20.8752   21         1.5
 2018 JAN 21   02 43 53.8 39.2862 20.8712   18         1.7
 2018 JAN 21   03 13 30.3 38.2408 20.5988   14         1.5
 2018 JAN 21   03 28 27.4 39.2850 20.8595   18         1.6
 2018 JAN 21   03 55 17.7 38.5080 23.9997    6         2.8
 2018 JAN 21   04 02 33.3 39.3187 20.8795    8         1.2
 2018 JAN 21   04 25 43.8 38.5176 24.0477   10         2.1
 2018 JAN 21   05 22 24.1 38.5282 24.0320   11         1.8
 2018 JAN 21   05 23 20.6 40.1197 21.2455   10         1.1
 2018 JAN 21   05 57 04.9 38.5297 24.0072    8         2.3
 2018 JAN 21   06 58 37.6 38.7482 20.7038   12         1.4
 2018 JAN 21   07 15 42.6 40.1063 19.8443   10         1.9
 2018 JAN 21   07 29 38.1 40.0665 22.3785   14         1.5
 2018 JAN 21   07 43 39.3 38.7250 20.7220   12         1.1
 2018 JAN 21   08 33 02.4 37.6838 21.4442   16         2.3
 2018 JAN 21   08 40 31.4 36.8682 27.0168   14         2.9
 2018 JAN 21   09 09 03.7 36.0150 21.8829   35         2.8
 2018 JAN 21   09 54 47.3 38.0673 20.3335   21         2.1
 2018 JAN 21   10 28 48.7 36.6042 23.7603   83         3.1
 2018 JAN 21   10 51 56.9 39.5253 26.1905   14         2.2
 2018 JAN 21   11 31 51.5 38.4712 20.5288    9         1.7
 2018 JAN 21   12 05 06.1 38.8495 19.7992    6         2.9
 2018 JAN 21   13 53 45.5 38.3958 22.4818    8         1.3
 2018 JAN 21   14 39 10.6 38.2494 22.2002   13         1.6
 2018 JAN 21   14 40 25.2 38.3885 22.5023   10         1.3
 2018 JAN 21   14 48 01.2 37.6410 19.6674    8         2.1
 2018 JAN 21   14 55 23.1 37.0923 28.5913   10         3.2
 2018 JAN 21   15 11 31.3 39.0775 26.0493   22         2.4
 2018 JAN 21   15 52 36.0 37.3625 22.1927   11         1.7
 2018 JAN 21   17 28 34.3 38.6603 21.5700   13         1.4
 2018 JAN 21   17 30 00.9 39.5145 26.1817   17         1.3
 2018 JAN 21   17 50 19.1 39.0940 20.6338   42         1.4
 2018 JAN 21   18 05 27.7 40.5643 21.5048    6         2.0
 2018 JAN 21   18 06 03.7 38.2320 21.6898   27         1.2
 2018 JAN 21   18 27 13.2 40.5890 21.4911    5         2.4
 2018 JAN 21   18 33 23.5 38.6583 21.6760   19         1.4
 2018 JAN 21   19 16 13.4 39.8007 20.6790   21         1.4
 2018 JAN 21   19 59 35.3 39.5210 26.0375   14         2.8
 2018 JAN 21   21 15 45.7 38.2192 20.3835    7         1.8
 2018 JAN 21   22 04 14.5 39.3022 20.6152   25         1.5
 2018 JAN 21   22 12 54.4 42.2887 23.0112    8         1.7
 2018 JAN 21   23 17 58.1 40.4438 21.4825    8         2.4
 2018 JAN 21   23 33 22.7 38.3043 22.1250   11         2.2
 2018 JAN 22   00 21 31.5 40.5330 25.6507    8         1.8
 2018 JAN 22   00 50 18.2 34.8582 24.3937   25         2.8
 2018 JAN 22   01 30 41.9 34.3973 24.2697   14         3.1
 2018 JAN 22   02 12 09.2 39.4547 22.9045    6         2.5
 2018 JAN 22   02 33 02.1 40.0080 21.5330   11         1.7
 2018 JAN 22   03 33 50.1 34.9305 26.3317    6         3.7
 2018 JAN 22   05 00 02.1 38.3882 22.4862    6         2.3
 2018 JAN 22   05 01 36.5 38.3833 22.4762    6         2.5
 2018 JAN 22   05 38 44.6 38.3937 22.4870   10         2.1
 2018 JAN 22   06 30 24.6 38.2042 21.7028   20         1.9
 2018 JAN 22   08 12 50.9 38.1157 23.2218   11         2.3
 2018 JAN 22   08 18 28.0 38.8185 22.6053   16         2.4
